ChEMBL ID,Receptor,Species,Purchasable,No. records,Assay type,Min.,Average,Max.,Unit,Mol. weight,Rot. Bonds,H don,H acc,LogP,Smiles,,,,,
187,253,29,None,-10,6,Human,9.0,pEC50,=,9.0,Functional,AgonistactivityathumanM1receptorexpressedinCHO-K1cellsassessedascalciummobilizationfor6minsbyCalcium4-basedstainingAgonistactivityathumanM1receptorexpressedinCHO-K1cellsassessedascalciummobilizationfor6minsbyCalcium4-basedstaining,ChEMBL,146,3,0,2,0.3,CC(=O)OCC[N+](C)(C)C,10.1016/j.bmcl.2012.05.048
294,253,29,None,-10,6,Human,9.0,pEC50,=,9.0,Functional,AgonistactivityathumanM1receptorexpressedinCHO-K1cellsassessedascalciummobilizationfor6minsbyCalcium4-basedstainingAgonistactivityathumanM1receptorexpressedinCHO-K1cellsassessedascalciummobilizationfor6minsbyCalcium4-basedstaining,ChEMBL,146,3,0,2,0.3,CC(=O)OCC[N+](C)(C)C,10.1016/j.bmcl.2012.05.048
65,253,29,None,-10,6,Human,9.0,pEC50,=,9.0,Functional,AgonistactivityathumanM1receptorexpressedinCHO-K1cellsassessedascalciummobilizationfor6minsbyCalcium4-basedstainingAgonistactivityathumanM1receptorexpressedinCHO-K1cellsassessedascalciummobilizationfor6minsbyCalcium4-basedstaining,ChEMBL,146,3,0,2,0.3,CC(=O)OCC[N+](C)(C)C,10.1016/j.bmcl.2012.05.048
8593,253,29,None,-10,6,Human,9.0,pEC50,=,9.0,Functional,AgonistactivityathumanM1receptorexpressedinCHO-K1cellsassessedascalciummobilizationfor6minsbyCalcium4-basedstainingAgonistactivityathumanM1receptorexpressedinCHO-K1cellsassessedascalciummobilizationfor6minsbyCalcium4-basedstaining,ChEMBL,146,3,0,2,0.3,CC(=O)OCC[N+](C)(C)C,10.1016/j.bmcl.2012.05.048
CHEMBL667,253,29,None,-10,6,Human,9.0,pEC50,=,9.0,Functional,AgonistactivityathumanM1receptorexpressedinCHO-K1cellsassessedascalciummobilizationfor6minsbyCalcium4-basedstainingAgonistactivityathumanM1receptorexpressedinCHO-K1cellsassessedascalciummobilizationfor6minsbyCalcium4-basedstaining,ChEMBL,146,3,0,2,0.3,CC(=O)OCC[N+](C)(C)C,10.1016/j.bmcl.2012.05.048
DB03128,253,29,None,-10,6,Human,9.0,pEC50,=,9.0,Functional,AgonistactivityathumanM1receptorexpressedinCHO-K1cellsassessedascalciummobilizationfor6minsbyCalcium4-basedstainingAgonistactivityathumanM1receptorexpressedinCHO-K1cellsassessedascalciummobilizationfor6minsbyCalcium4-basedstaining,ChEMBL,146,3,0,2,0.3,CC(=O)OCC[N+](C)(C)C,10.1016/j.bmcl.2012.05.048
187,253,29,None,-10,6,Human,9.0,pEC50,=,9.0,Functional,AgonistactivityathumanmuscarinicM1receptorexpressedinCHO-K1cellsassessedasincreaseofacetylcholine-inducedcalciumfluxbyFLIPRassayAgonistactivityathumanmuscarinicM1receptorexpressedinCHO-K1cellsassessedasincreaseofacetylcholine-inducedcalciumfluxbyFLIPRassay,ChEMBL,146,3,0,2,0.3,CC(=O)OCC[N+](C)(C)C,10.1021/jm100697g
294,253,29,None,-10,6,Human,9.0,pEC50,=,9.0,Functional,AgonistactivityathumanmuscarinicM1receptorexpressedinCHO-K1cellsassessedasincreaseofacetylcholine-inducedcalciumfluxbyFLIPRassayAgonistactivityathumanmuscarinicM1receptorexpressedinCHO-K1cellsassessedasincreaseofacetylcholine-inducedcalciumfluxbyFLIPRassay,ChEMBL,146,3,0,2,0.3,CC(=O)OCC[N+](C)(C)C,10.1021/jm100697g
65,253,29,None,-10,6,Human,9.0,pEC50,=,9.0,Functional,AgonistactivityathumanmuscarinicM1receptorexpressedinCHO-K1cellsassessedasincreaseofacetylcholine-inducedcalciumfluxbyFLIPRassayAgonistactivityathumanmuscarinicM1receptorexpressedinCHO-K1cellsassessedasincreaseofacetylcholine-inducedcalciumfluxbyFLIPRassay,ChEMBL,146,3,0,2,0.3,CC(=O)OCC[N+](C)(C)C,10.1021/jm100697g
8593,253,29,None,-10,6,Human,9.0,pEC50,=,9.0,Functional,AgonistactivityathumanmuscarinicM1receptorexpressedinCHO-K1cellsassessedasincreaseofacetylcholine-inducedcalciumfluxbyFLIPRassayAgonistactivityathumanmuscarinicM1receptorexpressedinCHO-K1cellsassessedasincreaseofacetylcholine-inducedcalciumfluxbyFLIPRassay,ChEMBL,146,3,0,2,0.3,CC(=O)OCC[N+](C)(C)C,10.1021/jm100697g
CHEMBL667,253,29,None,-10,6,Human,9.0,pEC50,=,9.0,Functional,AgonistactivityathumanmuscarinicM1receptorexpressedinCHO-K1cellsassessedasincreaseofacetylcholine-inducedcalciumfluxbyFLIPRassayAgonistactivityathumanmuscarinicM1receptorexpressedinCHO-K1cellsassessedasincreaseofacetylcholine-inducedcalciumfluxbyFLIPRassay,ChEMBL,146,3,0,2,0.3,CC(=O)OCC[N+](C)(C)C,10.1021/jm100697g
DB03128,253,29,None,-10,6,Human,9.0,pEC50,=,9.0,Functional,AgonistactivityathumanmuscarinicM1receptorexpressedinCHO-K1cellsassessedasincreaseofacetylcholine-inducedcalciumfluxbyFLIPRassayAgonistactivityathumanmuscarinicM1receptorexpressedinCHO-K1cellsassessedasincreaseofacetylcholine-inducedcalciumfluxbyFLIPRassay,ChEMBL,146,3,0,2,0.3,CC(=O)OCC[N+](C)(C)C,10.1021/jm100697g
9883040,99981,0,None,3,3,Human,9.0,pEC50,=,9.0,Functional,InvitrofunctionalagonismagainstM1muscarinicreceptor(PI)InvitrofunctionalagonismagainstM1muscarinicreceptor(PI),ChEMBL,307,8,0,5,3.2,CCCCCCSc1nccnc1O[C@H]1CN2CCC1C2,10.1016/s0960-894x(99)00313-3
CHEMBL291339,99981,0,None,3,3,Human,9.0,pEC50,=,9.0,Functional,InvitrofunctionalagonismagainstM1muscarinicreceptor(PI)InvitrofunctionalagonismagainstM1muscarinicreceptor(PI),ChEMBL,307,8,0,5,3.2,CCCCCCSc1nccnc1O[C@H]1CN2CCC1C2,10.1016/s0960-894x(99)00313-3
CHEMBL542622,99981,0,None,3,3,Human,9.0,pEC50,=,9.0,Functional,InvitrofunctionalagonismagainstM1muscarinicreceptor(PI)InvitrofunctionalagonismagainstM1muscarinicreceptor(PI),ChEMBL,307,8,0,5,3.2,CCCCCCSc1nccnc1O[C@H]1CN2CCC1C2,10.1016/s0960-894x(99)00313-3
68153829,115860,0,None,-,1,Human,8.9,pEC50,=,8.9,Functional,Positiveallostericmodulatoractivityathumanmuscarinicreceptorsubtype1expressedinCHO-K1cellsbycalciummobilizationassayPositiveallostericmodulatoractivityathumanmuscarinicreceptorsubtype1expressedinCHO-K1cellsbycalciummobilizationassay,ChEMBL,341,3,1,5,3.1,O=c1[nH]nc2c3ccccc3n(Cc3ccc(-n4cccn4)cc3)cc1-2,10.1016/j.bmcl.2014.11.011
CHEMBL3360955,115860,0,None,-,1,Human,8.9,pEC50,=,8.9,Functional,Positiveallostericmodulatoractivityathumanmuscarinicreceptorsubtype1expressedinCHO-K1cellsbycalciummobilizationassayPositiveallostericmodulatoractivityathumanmuscarinicreceptorsubtype1expressedinCHO-K1cellsbycalciummobilizationassay,ChEMBL,341,3,1,5,3.1,O=c1[nH]nc2c3ccccc3n(Cc3ccc(-n4cccn4)cc3)cc1-2,10.1016/j.bmcl.2014.11.011
CHEMBL1223861,15896,0,None,125,5,Human,8.9,pEC50,=,8.9,Functional,AgonistactivityathumanmuscarinicM1receptorexpressedinCHOcellsassessedaseffectoncalciummobilizationbyFLIPRassayAgonistactivityathumanmuscarinicM1receptorexpressedinCHOcellsassessedaseffectoncalciummobilizationbyFLIPRassay,ChEMBL,390,4,0,5,4.4,CCO[C@H]1CC[C@](C)(N2CCC(n3c(=O)oc4c(F)cc(C)cc43)CC2)CC1,10.1016/j.bmcl.2010.07.097
302,2903,21,None,-3,8,Human,8.8,pEC50,=,8.8,Functional,Agonistactivityathumanm1muscarinicacetylcholinereceptorexpressedinHEK293cellsassessedascalciummobilizationbyFLIPRassayAgonistactivityathumanm1muscarinicacetylcholinereceptorexpressedinHEK293cellsassessedascalciummobilizationbyFLIPRassay,ChEMBL,206,2,0,2,0.7,O=C1CCCN1CC#CCN1CCCC1,10.1016/j.bmcl.2015.02.012
4630,2903,21,None,-3,8,Human,8.8,pEC50,=,8.8,Functional,Agonistactivityathumanm1muscarinicacetylcholinereceptorexpressedinHEK293cellsassessedascalciummobilizationbyFLIPRassayAgonistactivityathumanm1muscarinicacetylcholinereceptorexpressedinHEK293cellsassessedascalciummobilizationbyFLIPRassay,ChEMBL,206,2,0,2,0.7,O=C1CCCN1CC#CCN1CCCC1,10.1016/j.bmcl.2015.02.012
CHEMBL7634,2903,21,None,-3,8,Human,8.8,pEC50,=,8.8,Functional,Agonistactivityathumanm1muscarinicacetylcholinereceptorexpressedinHEK293cellsassessedascalciummobilizationbyFLIPRassayAgonistactivityathumanm1muscarinicacetylcholinereceptorexpressedinHEK293cellsassessedascalciummobilizationbyFLIPRassay,ChEMBL,206,2,0,2,0.7,O=C1CCCN1CC#CCN1CCCC1,10.1016/j.bmcl.2015.02.012
3652,4006,67,None,-21,9,Human,8.8,pEC50,=,8.8,Functional,AgonistactivityathumanmuscarinicM1receptorexpressedinCHO-K1cellsassessedasincreaseofacetylcholine-inducedcalciumfluxbyFLIPRassayAgonistactivityathumanmuscarinicM1receptorexpressedinCHO-K1cellsassessedasincreaseofacetylcholine-inducedcalciumfluxbyFLIPRassay,ChEMBL,281,7,0,5,3.2,CCCCCCOc1nsnc1C1=CCCN(C1)C,10.1021/jm100697g
57,4006,67,None,-21,9,Human,8.8,pEC50,=,8.8,Functional,AgonistactivityathumanmuscarinicM1receptorexpressedinCHO-K1cellsassessedasincreaseofacetylcholine-inducedcalciumfluxbyFLIPRassayAgonistactivityathumanmuscarinicM1receptorexpressedinCHO-K1cellsassessedasincreaseofacetylcholine-inducedcalciumfluxbyFLIPRassay,ChEMBL,281,7,0,5,3.2,CCCCCCOc1nsnc1C1=CCCN(C1)C,10.1021/jm100697g
60809,4006,67,None,-21,9,Human,8.8,pEC50,=,8.8,Functional,AgonistactivityathumanmuscarinicM1receptorexpressedinCHO-K1cellsassessedasincreaseofacetylcholine-inducedcalciumfluxbyFLIPRassayAgonistactivityathumanmuscarinicM1receptorexpressedinCHO-K1cellsassessedasincreaseofacetylcholine-inducedcalciumfluxbyFLIPRassay,ChEMBL,281,7,0,5,3.2,CCCCCCOc1nsnc1C1=CCCN(C1)C,10.1021/jm100697g
CHEMBL21536,4006,67,None,-21,9,Human,8.8,pEC50,=,8.8,Functional,AgonistactivityathumanmuscarinicM1receptorexpressedinCHO-K1cellsassessedasincreaseofacetylcholine-inducedcalciumfluxbyFLIPRassayAgonistactivityathumanmuscarinicM1receptorexpressedinCHO-K1cellsassessedasincreaseofacetylcholine-inducedcalciumfluxbyFLIPRassay,ChEMBL,281,7,0,5,3.2,CCCCCCOc1nsnc1C1=CCCN(C1)C,10.1021/jm100697g
DB15357,4006,67,None,-21,9,Human,8.8,pEC50,=,8.8,Functional,AgonistactivityathumanmuscarinicM1receptorexpressedinCHO-K1cellsassessedasincreaseofacetylcholine-inducedcalciumfluxbyFLIPRassayAgonistactivityathumanmuscarinicM1receptorexpressedinCHO-K1cellsassessedasincreaseofacetylcholine-inducedcalciumfluxbyFLIPRassay,ChEMBL,281,7,0,5,3.2,CCCCCCOc1nsnc1C1=CCCN(C1)C,10.1021/jm100697g
44579419,189743,0,None,-,1,Human,8.8,pEC50,=,8.8,Functional,AgonistactivityatmuscarinicM1receptorAgonistactivityatmuscarinicM1receptor,ChEMBL,476,4,1,4,4.8,O=c1[nH]c2c(F)cccc2n1C1CCN(C2CCN(Cc3ccccc3C(F)(F)F)CC2)CC1,10.1016/j.bmcl.2008.09.023
CHEMBL521914,189743,0,None,-,1,Human,8.8,pEC50,=,8.8,Functional,AgonistactivityatmuscarinicM1receptorAgonistactivityatmuscarinicM1receptor,ChEMBL,476,4,1,4,4.8,O=c1[nH]c2c(F)cccc2n1C1CCN(C2CCN(Cc3ccccc3C(F)(F)F)CC2)CC1,10.1016/j.bmcl.2008.09.023
24751745,195527,0,None,-,1,Human,8.8,pEC50,=,8.8,Functional,AgonistactivityathumanmuscarinicM1acetylcholinereceptorexpressedCHOcellsassessedasintracellularcalciummobilizationafter1hrbyFluo-4-AMbasedfluorescenceassayAgonistactivityathumanmuscarinicM1acetylcholinereceptorexpressedCHOcellsassessedasintracellularcalciummobilizationafter1hrbyFluo-4-AMbasedfluorescenceassay,ChEMBL,345,4,1,4,3.0,COc1ccc(Cn2cc(C(=O)O)c(=O)c3c(F)ccc(F)c32)cc1,10.1021/jm400540b
CHEMBL594432,195527,0,None,-,1,Human,8.8,pEC50,=,8.8,Functional,AgonistactivityathumanmuscarinicM1acetylcholinereceptorexpressedCHOcellsassessedasintracellularcalciummobilizationafter1hrbyFluo-4-AMbasedfluorescenceassayAgonistactivityathumanmuscarinicM1acetylcholinereceptorexpressedCHOcellsassessedasintracellularcalciummobilizationafter1hrbyFluo-4-AMbasedfluorescenceassay,ChEMBL,345,4,1,4,3.0,COc1ccc(Cn2cc(C(=O)O)c(=O)c3c(F)ccc(F)c32)cc1,10.1021/jm400540b
22730942,17888,0,None,-2,2,Human,8.7,pEC50,=,8.7,Functional,Effectiveconcentrationrequiredforstimulationofphosphoinositol(PI)hydrolysisintheA9LcelllinetransfectedwiththeMuscarinicacetylcholinereceptorM1.Effectiveconcentrationrequiredforstimulationofphosphoinositol(PI)hydrolysisintheA9LcelllinetransfectedwiththeMuscarinicacetylcholinereceptorM1.,ChEMBL,271,5,0,6,2.1,CCCSc1nsnc1OC1CN2CCC1C2,10.1021/jm970125n
CHEMBL126846,17888,0,None,-2,2,Human,8.7,pEC50,=,8.7,Functional,Effectiveconcentrationrequiredforstimulationofphosphoinositol(PI)hydrolysisintheA9LcelllinetransfectedwiththeMuscarinicacetylcholinereceptorM1.Effectiveconcentrationrequiredforstimulationofphosphoinositol(PI)hydrolysisintheA9LcelllinetransfectedwiththeMuscarinicacetylcholinereceptorM1.,ChEMBL,271,5,0,6,2.1,CCCSc1nsnc1OC1CN2CCC1C2,10.1021/jm970125n
9809330,115399,0,None,-39,3,Human,8.0,pEC50,=,8,Functional,AgonistactivityathumanM1receptorE170KmutantexpressedinA9LcellsassessedasstimulationofphosphoinositidehydrolysisAgonistactivityathumanM1receptorE170KmutantexpressedinA9Lcellsassessedasstimulationofphosphoinositidehydrolysis,ChEMBL,552,16,0,13,2.3,CN1CCC=C(c2nsnc2OCCOCCOCCOCCOc2nsnc2C2=CCCN(C)C2)C1,10.1021/jm0606995
CHEMBL335542,115399,0,None,-39,3,Human,8.0,pEC50,=,8,Functional,AgonistactivityathumanM1receptorE170KmutantexpressedinA9LcellsassessedasstimulationofphosphoinositidehydrolysisAgonistactivityathumanM1receptorE170KmutantexpressedinA9Lcellsassessedasstimulationofphosphoinositidehydrolysis,ChEMBL,552,16,0,13,2.3,CN1CCC=C(c2nsnc2OCCOCCOCCOCCOc2nsnc2C2=CCCN(C)C2)C1,10.1021/jm0606995
46891179,6313,0,None,251,5,Human,8.0,pEC50,=,8,Functional,AgonistactivityathumanmuscarinicM1receptorexpressedinCHOcellsassessedaseffectonacetylcholine-inducedintracellularcalciumlevelbyFLIPRassayAgonistactivityathumanmuscarinicM1receptorexpressedinCHOcellsassessedaseffectonacetylcholine-inducedintracellularcalciumlevelbyFLIPRassay,ChEMBL,378,4,2,2,4.2,C[C@H]1CNCC[C@]1(F)CNC(=O)c1c(F)cccc1-c1cccc(Cl)c1,10.1016/j.bmcl.2010.04.127
