ChEMBL ID,Receptor,Species,Purchasable,No. records,Assay type,Min.,Average,Max.,Unit,Mol. weight,Rot. Bonds,H don,H acc,LogP,Smiles,,,,,
1269,121,29,None,-354,6,Human,4.8,pEC50,=,4.8,Functional,AgonistactivityathumanhistamineH1receptorexpressedinSf9cellscoexpressingRGS4bysteady-stateGTPaseassayAgonistactivityathumanhistamineH1receptorexpressedinSf9cellscoexpressingRGS4bysteady-stateGTPaseassay,ChEMBL,125,2,2,2,0.2,Cc1c(CCN)nc[nH]1,10.1021/jm900526h
37463,121,29,None,-354,6,Human,4.8,pEC50,=,4.8,Functional,AgonistactivityathumanhistamineH1receptorexpressedinSf9cellscoexpressingRGS4bysteady-stateGTPaseassayAgonistactivityathumanhistamineH1receptorexpressedinSf9cellscoexpressingRGS4bysteady-stateGTPaseassay,ChEMBL,125,2,2,2,0.2,Cc1c(CCN)nc[nH]1,10.1021/jm900526h
CHEMBL275443,121,29,None,-354,6,Human,4.8,pEC50,=,4.8,Functional,AgonistactivityathumanhistamineH1receptorexpressedinSf9cellscoexpressingRGS4bysteady-stateGTPaseassayAgonistactivityathumanhistamineH1receptorexpressedinSf9cellscoexpressingRGS4bysteady-stateGTPaseassay,ChEMBL,125,2,2,2,0.2,Cc1c(CCN)nc[nH]1,10.1021/jm900526h
126688,400,25,None,-57,3,Human,4.8,pEC50,=,4.8,Functional,AgonistactivityathumanrecombinanthistamineH1receptorexpressedinSf9cellscoexpressingRGS4bysteady-stateGTPaseactivityassayAgonistactivityathumanrecombinanthistamineH1receptorexpressedinSf9cellscoexpressingRGS4bysteady-stateGTPaseactivityassay,ChEMBL,157,2,2,4,0.5,NCCc1sc(nc1C)N,10.1016/j.bmcl.2010.10.041
4025,400,25,None,-57,3,Human,4.8,pEC50,=,4.8,Functional,AgonistactivityathumanrecombinanthistamineH1receptorexpressedinSf9cellscoexpressingRGS4bysteady-stateGTPaseactivityassayAgonistactivityathumanrecombinanthistamineH1receptorexpressedinSf9cellscoexpressingRGS4bysteady-stateGTPaseactivityassay,ChEMBL,157,2,2,4,0.5,NCCc1sc(nc1C)N,10.1016/j.bmcl.2010.10.041
CHEMBL293762,400,25,None,-57,3,Human,4.8,pEC50,=,4.8,Functional,AgonistactivityathumanrecombinanthistamineH1receptorexpressedinSf9cellscoexpressingRGS4bysteady-stateGTPaseactivityassayAgonistactivityathumanrecombinanthistamineH1receptorexpressedinSf9cellscoexpressingRGS4bysteady-stateGTPaseactivityassay,ChEMBL,157,2,2,4,0.5,NCCc1sc(nc1C)N,10.1016/j.bmcl.2010.10.041
1204,1879,109,None,-4,11,Human,6.7,pEC50,=,6.7,Functional,AgonistactivityathumanhistamineH1receptorexpressedinSf9cellscoexpressingRGS4bysteady-stateGTPaseassayAgonistactivityathumanhistamineH1receptorexpressedinSf9cellscoexpressingRGS4bysteady-stateGTPaseassay,ChEMBL,111,2,2,2,-0.1,NCCc1cnc[nH]1,10.1021/jm900526h
1247,1879,109,None,-4,11,Human,6.7,pEC50,=,6.7,Functional,AgonistactivityathumanhistamineH1receptorexpressedinSf9cellscoexpressingRGS4bysteady-stateGTPaseassayAgonistactivityathumanhistamineH1receptorexpressedinSf9cellscoexpressingRGS4bysteady-stateGTPaseassay,ChEMBL,111,2,2,2,-0.1,NCCc1cnc[nH]1,10.1021/jm900526h
1375,1879,109,None,-4,11,Human,6.7,pEC50,=,6.7,Functional,AgonistactivityathumanhistamineH1receptorexpressedinSf9cellscoexpressingRGS4bysteady-stateGTPaseassayAgonistactivityathumanhistamineH1receptorexpressedinSf9cellscoexpressingRGS4bysteady-stateGTPaseassay,ChEMBL,111,2,2,2,-0.1,NCCc1cnc[nH]1,10.1021/jm900526h
774,1879,109,None,-4,11,Human,6.7,pEC50,=,6.7,Functional,AgonistactivityathumanhistamineH1receptorexpressedinSf9cellscoexpressingRGS4bysteady-stateGTPaseassayAgonistactivityathumanhistamineH1receptorexpressedinSf9cellscoexpressingRGS4bysteady-stateGTPaseassay,ChEMBL,111,2,2,2,-0.1,NCCc1cnc[nH]1,10.1021/jm900526h
