ChEMBL ID,Receptor,Species,Purchasable,No. records,Assay type,Min.,Average,Max.,Unit,Mol. weight,Rot. Bonds,H don,H acc,LogP,Smiles,,,,,
CHEMBL4847536,187775,0,None,416,2,Human,11,pEC50,=,11,Functional,Agonistactivityathumanbeta2adrenoreceptoroverexpressedinHEK293cellsassessedascAMPaccumulationAgonistactivityathumanbeta2adrenoreceptoroverexpressedinHEK293cellsassessedascAMPaccumulation,ChEMBL,368,7,5,5,2.6,CC(CCc1ccc(O)cc1)NCC(O)c1ccc(O)c2[nH]c(=O)ccc12,10.1016/j.ejmech.2021.113697
CHEMBL5028449,187775,0,None,416,2,Human,11,pEC50,=,11,Functional,Agonistactivityathumanbeta2adrenoreceptoroverexpressedinHEK293cellsassessedascAMPaccumulationAgonistactivityathumanbeta2adrenoreceptoroverexpressedinHEK293cellsassessedascAMPaccumulation,ChEMBL,368,7,5,5,2.6,CC(CCc1ccc(O)cc1)NCC(O)c1ccc(O)c2[nH]c(=O)ccc12,10.1016/j.ejmech.2021.113697
CHEMBL4871708,187819,0,None,245,2,Human,10.9,pEC50,=,10.9,Functional,Agonistactivityathumanbeta2adrenoreceptoroverexpressedinHEK293cellsassessedascAMPaccumulationAgonistactivityathumanbeta2adrenoreceptoroverexpressedinHEK293cellsassessedascAMPaccumulation,ChEMBL,400,7,4,4,3.9,CC(C)(CCc1ccc(Cl)cc1)NCC(O)c1ccc(O)c2[nH]c(=O)ccc12,10.1016/j.ejmech.2021.113697
CHEMBL5028726,187819,0,None,245,2,Human,10.9,pEC50,=,10.9,Functional,Agonistactivityathumanbeta2adrenoreceptoroverexpressedinHEK293cellsassessedascAMPaccumulationAgonistactivityathumanbeta2adrenoreceptoroverexpressedinHEK293cellsassessedascAMPaccumulation,ChEMBL,400,7,4,4,3.9,CC(C)(CCc1ccc(Cl)cc1)NCC(O)c1ccc(O)c2[nH]c(=O)ccc12,10.1016/j.ejmech.2021.113697
CHEMBL4873082,187842,0,None,316,2,Human,10.9,pEC50,=,10.9,Functional,Agonistactivityathumanbeta2adrenoreceptoroverexpressedinHEK293cellsassessedascAMPaccumulationAgonistactivityathumanbeta2adrenoreceptoroverexpressedinHEK293cellsassessedascAMPaccumulation,ChEMBL,366,7,4,4,3.2,Cc1cccc(CCC(C)NCC(O)c2ccc(O)c3[nH]c(=O)ccc23)c1,10.1016/j.ejmech.2021.113697
CHEMBL5028871,187842,0,None,316,2,Human,10.9,pEC50,=,10.9,Functional,Agonistactivityathumanbeta2adrenoreceptoroverexpressedinHEK293cellsassessedascAMPaccumulationAgonistactivityathumanbeta2adrenoreceptoroverexpressedinHEK293cellsassessedascAMPaccumulation,ChEMBL,366,7,4,4,3.2,Cc1cccc(CCC(C)NCC(O)c2ccc(O)c3[nH]c(=O)ccc23)c1,10.1016/j.ejmech.2021.113697
CHEMBL4848793,187777,0,None,173,2,Human,10.9,pEC50,=,10.9,Functional,Agonistactivityathumanbeta2adrenoreceptoroverexpressedinHEK293cellsassessedascAMPaccumulationAgonistactivityathumanbeta2adrenoreceptoroverexpressedinHEK293cellsassessedascAMPaccumulation,ChEMBL,368,7,5,5,2.6,CC(CCc1cccc(O)c1)NCC(O)c1ccc(O)c2[nH]c(=O)ccc12,10.1016/j.ejmech.2021.113697
CHEMBL5028458,187777,0,None,173,2,Human,10.9,pEC50,=,10.9,Functional,Agonistactivityathumanbeta2adrenoreceptoroverexpressedinHEK293cellsassessedascAMPaccumulationAgonistactivityathumanbeta2adrenoreceptoroverexpressedinHEK293cellsassessedascAMPaccumulation,ChEMBL,368,7,5,5,2.6,CC(CCc1cccc(O)c1)NCC(O)c1ccc(O)c2[nH]c(=O)ccc12,10.1016/j.ejmech.2021.113697
CHEMBL4854569,187758,0,None,104,2,Human,10.8,pEC50,=,10.8,Functional,Agonistactivityathumanbeta2adrenoreceptoroverexpressedinHEK293cellsassessedascAMPaccumulationAgonistactivityathumanbeta2adrenoreceptoroverexpressedinHEK293cellsassessedascAMPaccumulation,ChEMBL,382,8,4,5,2.9,COc1ccccc1CCC(C)NCC(O)c1ccc(O)c2[nH]c(=O)ccc12,10.1016/j.ejmech.2021.113697
CHEMBL5028293,187758,0,None,104,2,Human,10.8,pEC50,=,10.8,Functional,Agonistactivityathumanbeta2adrenoreceptoroverexpressedinHEK293cellsassessedascAMPaccumulationAgonistactivityathumanbeta2adrenoreceptoroverexpressedinHEK293cellsassessedascAMPaccumulation,ChEMBL,382,8,4,5,2.9,COc1ccccc1CCC(C)NCC(O)c1ccc(O)c2[nH]c(=O)ccc12,10.1016/j.ejmech.2021.113697
