ChEMBL ID,Receptor,Species,Purchasable,No. records,Assay type,Min.,Average,Max.,Unit,Mol. weight,Rot. Bonds,H don,H acc,LogP,Smiles,,,,,
CHEMBL39,139,62,None,-6,27,Human,7.8,pEC50,=,7.8,Functional,Agonistactivityathumanrecombinant5HT7receptorexpressedinCHOK1cellsassessedasincreaseincAMPlevelsbyHTRFassayAgonistactivityathumanrecombinant5HT7receptorexpressedinCHOK1cellsassessedasincreaseincAMPlevelsbyHTRFassay,ChEMBL,176,2,3,2,1.4,NCCc1c[nH]c2c1cc(O)cc2,10.1021/jm8014553
DB08839,139,62,None,-6,27,Human,7.8,pEC50,=,7.8,Functional,Agonistactivityathumanrecombinant5HT7receptorexpressedinCHOK1cellsassessedasincreaseincAMPlevelsbyHTRFassayAgonistactivityathumanrecombinant5HT7receptorexpressedinCHOK1cellsassessedasincreaseincAMPlevelsbyHTRFassay,ChEMBL,176,2,3,2,1.4,NCCc1c[nH]c2c1cc(O)cc2,10.1021/jm8014553
67268994,163270,2,None,-,1,Human,6.8,pEC50,=,6.8,Functional,AgonistactivityattTAcontainingTCScleavagesite-fused5-HT7receptor(unknownorigin)expressedintTA-dependentluciferasereporter/TEV-fusedbeta-arrestin2expressingHTLAcellsassessedasinductionofbeta-arrestin2recruitmentafter22hrsbyTangoassayAgonistactivityattTAcontainingTCScleavagesite-fused5-HT7receptor(unknownorigin)expressedintTA-dependentluciferasereporter/TEV-fusedbeta-arrestin2expressingHTLAcellsassessedasinductionofbeta-arrestin2recruitmentafter22hrsbyTangoassay,ChEMBL,247,1,2,2,2.4,Clc1ccc(-c2n[nH]c3c2CCNCC3)cc1,10.1021/acs.jmedchem.8b00642
CHEMBL4207884,163270,2,None,-,1,Human,6.8,pEC50,=,6.8,Functional,AgonistactivityattTAcontainingTCScleavagesite-fused5-HT7receptor(unknownorigin)expressedintTA-dependentluciferasereporter/TEV-fusedbeta-arrestin2expressingHTLAcellsassessedasinductionofbeta-arrestin2recruitmentafter22hrsbyTangoassayAgonistactivityattTAcontainingTCScleavagesite-fused5-HT7receptor(unknownorigin)expressedintTA-dependentluciferasereporter/TEV-fusedbeta-arrestin2expressingHTLAcellsassessedasinductionofbeta-arrestin2recruitmentafter22hrsbyTangoassay,ChEMBL,247,1,2,2,2.4,Clc1ccc(-c2n[nH]c3c2CCNCC3)cc1,10.1021/acs.jmedchem.8b00642
67268994,163270,2,None,-,1,Human,6.8,pEC50,=,6.8,Functional,AgonistactivityattTAcontainingTCScleavagesite-fused5-HT7receptor(unknownorigin)expressedintTA-dependentluciferasereporter/TEV-fusedbeta-arrestin2expressingHTLAcellsassessedasinductionofbeta-arrestin2recruitmentafter22hrsbyTangoassayAgonistactivityattTAcontainingTCScleavagesite-fused5-HT7receptor(unknownorigin)expressedintTA-dependentluciferasereporter/TEV-fusedbeta-arrestin2expressingHTLAcellsassessedasinductionofbeta-arrestin2recruitmentafter22hrsbyTangoassay,ChEMBL,247,1,2,2,2.4,Clc1ccc(-c2n[nH]c3c2CCNCC3)cc1,10.1021/acs.jmedchem.8b00642
CHEMBL4207884,163270,2,None,-,1,Human,6.8,pEC50,=,6.8,Functional,AgonistactivityattTAcontainingTCScleavagesite-fused5-HT7receptor(unknownorigin)expressedintTA-dependentluciferasereporter/TEV-fusedbeta-arrestin2expressingHTLAcellsassessedasinductionofbeta-arrestin2recruitmentafter22hrsbyTangoassayAgonistactivityattTAcontainingTCScleavagesite-fused5-HT7receptor(unknownorigin)expressedintTA-dependentluciferasereporter/TEV-fusedbeta-arrestin2expressingHTLAcellsassessedasinductionofbeta-arrestin2recruitmentafter22hrsbyTangoassay,ChEMBL,247,1,2,2,2.4,Clc1ccc(-c2n[nH]c3c2CCNCC3)cc1,10.1021/acs.jmedchem.8b00642
135367405,163498,0,None,-,1,Human,6.8,pEC50,=,6.8,Functional,AgonistactivityattTAcontainingTCScleavagesite-fused5-HT7receptor(unknownorigin)expressedintTA-dependentluciferasereporter/TEV-fusedbeta-arrestin2expressingHTLAcellsassessedasinductionofbeta-arrestin2recruitmentafter22hrsbyTangoassayAgonistactivityattTAcontainingTCScleavagesite-fused5-HT7receptor(unknownorigin)expressedintTA-dependentluciferasereporter/TEV-fusedbeta-arrestin2expressingHTLAcellsassessedasinductionofbeta-arrestin2recruitmentafter22hrsbyTangoassay,ChEMBL,227,1,2,2,2.1,Cc1ccc(-c2n[nH]c3c2CCNCC3)cc1,10.1021/acs.jmedchem.8b00642
CHEMBL4210782,163498,0,None,-,1,Human,6.8,pEC50,=,6.8,Functional,AgonistactivityattTAcontainingTCScleavagesite-fused5-HT7receptor(unknownorigin)expressedintTA-dependentluciferasereporter/TEV-fusedbeta-arrestin2expressingHTLAcellsassessedasinductionofbeta-arrestin2recruitmentafter22hrsbyTangoassayAgonistactivityattTAcontainingTCScleavagesite-fused5-HT7receptor(unknownorigin)expressedintTA-dependentluciferasereporter/TEV-fusedbeta-arrestin2expressingHTLAcellsassessedasinductionofbeta-arrestin2recruitmentafter22hrsbyTangoassay,ChEMBL,227,1,2,2,2.1,Cc1ccc(-c2n[nH]c3c2CCNCC3)cc1,10.1021/acs.jmedchem.8b00642
135367405,163498,0,None,-,1,Human,6.8,pEC50,=,6.8,Functional,AgonistactivityattTAcontainingTCScleavagesite-fused5-HT7receptor(unknownorigin)expressedintTA-dependentluciferasereporter/TEV-fusedbeta-arrestin2expressingHTLAcellsassessedasinductionofbeta-arrestin2recruitmentafter22hrsbyTangoassayAgonistactivityattTAcontainingTCScleavagesite-fused5-HT7receptor(unknownorigin)expressedintTA-dependentluciferasereporter/TEV-fusedbeta-arrestin2expressingHTLAcellsassessedasinductionofbeta-arrestin2recruitmentafter22hrsbyTangoassay,ChEMBL,227,1,2,2,2.1,Cc1ccc(-c2n[nH]c3c2CCNCC3)cc1,10.1021/acs.jmedchem.8b00642
CHEMBL4210782,163498,0,None,-,1,Human,6.8,pEC50,=,6.8,Functional,AgonistactivityattTAcontainingTCScleavagesite-fused5-HT7receptor(unknownorigin)expressedintTA-dependentluciferasereporter/TEV-fusedbeta-arrestin2expressingHTLAcellsassessedasinductionofbeta-arrestin2recruitmentafter22hrsbyTangoassayAgonistactivityattTAcontainingTCScleavagesite-fused5-HT7receptor(unknownorigin)expressedintTA-dependentluciferasereporter/TEV-fusedbeta-arrestin2expressingHTLAcellsassessedasinductionofbeta-arrestin2recruitmentafter22hrsbyTangoassay,ChEMBL,227,1,2,2,2.1,Cc1ccc(-c2n[nH]c3c2CCNCC3)cc1,10.1021/acs.jmedchem.8b00642
5,139,62,None,-6,27,Human,7.8,pEC50,=,7.8,Functional,Agonistactivityathuman5-HT7expressedinHEK-293cellsassessedasincreaseincAMPlevelafter45minsbyHTRFassayAgonistactivityathuman5-HT7expressedinHEK-293cellsassessedasincreaseincAMPlevelafter45minsbyHTRFassay,ChEMBL,176,2,3,2,1.4,NCCc1c[nH]c2c1cc(O)cc2,10.1021/jm500880c
5202,139,62,None,-6,27,Human,7.8,pEC50,=,7.8,Functional,Agonistactivityathuman5-HT7expressedinHEK-293cellsassessedasincreaseincAMPlevelafter45minsbyHTRFassayAgonistactivityathuman5-HT7expressedinHEK-293cellsassessedasincreaseincAMPlevelafter45minsbyHTRFassay,ChEMBL,176,2,3,2,1.4,NCCc1c[nH]c2c1cc(O)cc2,10.1021/jm500880c
CHEMBL39,139,62,None,-6,27,Human,7.8,pEC50,=,7.8,Functional,Agonistactivityathuman5-HT7expressedinHEK-293cellsassessedasincreaseincAMPlevelafter45minsbyHTRFassayAgonistactivityathuman5-HT7expressedinHEK-293cellsassessedasincreaseincAMPlevelafter45minsbyHTRFassay,ChEMBL,176,2,3,2,1.4,NCCc1c[nH]c2c1cc(O)cc2,10.1021/jm500880c
DB08839,139,62,None,-6,27,Human,7.8,pEC50,=,7.8,Functional,Agonistactivityathuman5-HT7expressedinHEK-293cellsassessedasincreaseincAMPlevelafter45minsbyHTRFassayAgonistactivityathuman5-HT7expressedinHEK-293cellsassessedasincreaseincAMPlevelafter45minsbyHTRFassay,ChEMBL,176,2,3,2,1.4,NCCc1c[nH]c2c1cc(O)cc2,10.1021/jm500880c
11785183,84204,0,None,-,1,Human,5.7,pEC50,=,5.7,Functional,Activityat5HT7receptorassessedasrelaxationofsubstanceP-inducedcontractionofDunkin-HartleyguineapigileumActivityat5HT7receptorassessedasrelaxationofsubstanceP-inducedcontractionofDunkin-Hartleyguineapigileum,ChEMBL,419,8,1,3,4.9,Cc1ccccc1N1CCN(CCCCCC(=O)NC2CCCc3ccccc32)CC1,10.1021/jm049702f
CHEMBL222755,84204,0,None,-,1,Human,5.7,pEC50,=,5.7,Functional,Activityat5HT7receptorassessedasrelaxationofsubstanceP-inducedcontractionofDunkin-HartleyguineapigileumActivityat5HT7receptorassessedasrelaxationofsubstanceP-inducedcontractionofDunkin-Hartleyguineapigileum,ChEMBL,419,8,1,3,4.9,Cc1ccccc1N1CCN(CCCCCC(=O)NC2CCCc3ccccc32)CC1,10.1021/jm049702f
124247485,163371,5,None,-,1,Human,6.7,pEC50,=,6.7,Functional,AgonistactivityattTAcontainingTCScleavagesite-fused5-HT7receptor(unknownorigin)expressedintTA-dependentluciferasereporter/TEV-fusedbeta-arrestin2expressingHTLAcellsassessedasinductionofbeta-arrestin2recruitmentafter22hrsbyTangoassayAgonistactivityattTAcontainingTCScleavagesite-fused5-HT7receptor(unknownorigin)expressedintTA-dependentluciferasereporter/TEV-fusedbeta-arrestin2expressingHTLAcellsassessedasinductionofbeta-arrestin2recruitmentafter22hrsbyTangoassay,ChEMBL,231,1,2,2,1.9,Fc1ccc(-c2n[nH]c3c2CCNCC3)cc1,10.1021/acs.jmedchem.8b00642
CHEMBL4209274,163371,5,None,-,1,Human,6.7,pEC50,=,6.7,Functional,AgonistactivityattTAcontainingTCScleavagesite-fused5-HT7receptor(unknownorigin)expressedintTA-dependentluciferasereporter/TEV-fusedbeta-arrestin2expressingHTLAcellsassessedasinductionofbeta-arrestin2recruitmentafter22hrsbyTangoassayAgonistactivityattTAcontainingTCScleavagesite-fused5-HT7receptor(unknownorigin)expressedintTA-dependentluciferasereporter/TEV-fusedbeta-arrestin2expressingHTLAcellsassessedasinductionofbeta-arrestin2recruitmentafter22hrsbyTangoassay,ChEMBL,231,1,2,2,1.9,Fc1ccc(-c2n[nH]c3c2CCNCC3)cc1,10.1021/acs.jmedchem.8b00642
124247485,163371,5,None,-,1,Human,6.7,pEC50,=,6.7,Functional,AgonistactivityattTAcontainingTCScleavagesite-fused5-HT7receptor(unknownorigin)expressedintTA-dependentluciferasereporter/TEV-fusedbeta-arrestin2expressingHTLAcellsassessedasinductionofbeta-arrestin2recruitmentafter22hrsbyTangoassayAgonistactivityattTAcontainingTCScleavagesite-fused5-HT7receptor(unknownorigin)expressedintTA-dependentluciferasereporter/TEV-fusedbeta-arrestin2expressingHTLAcellsassessedasinductionofbeta-arrestin2recruitmentafter22hrsbyTangoassay,ChEMBL,231,1,2,2,1.9,Fc1ccc(-c2n[nH]c3c2CCNCC3)cc1,10.1021/acs.jmedchem.8b00642
CHEMBL4209274,163371,5,None,-,1,Human,6.7,pEC50,=,6.7,Functional,AgonistactivityattTAcontainingTCScleavagesite-fused5-HT7receptor(unknownorigin)expressedintTA-dependentluciferasereporter/TEV-fusedbeta-arrestin2expressingHTLAcellsassessedasinductionofbeta-arrestin2recruitmentafter22hrsbyTangoassayAgonistactivityattTAcontainingTCScleavagesite-fused5-HT7receptor(unknownorigin)expressedintTA-dependentluciferasereporter/TEV-fusedbeta-arrestin2expressingHTLAcellsassessedasinductionofbeta-arrestin2recruitmentafter22hrsbyTangoassay,ChEMBL,231,1,2,2,1.9,Fc1ccc(-c2n[nH]c3c2CCNCC3)cc1,10.1021/acs.jmedchem.8b00642
102364516,112948,0,None,-,1,Human,6.6,pEC50,=,6.6,Functional,Agonistactivityathuman5-HT7expressedinHEK-293cellsassessedasincreaseincAMPlevelafter45minsbyHTRFassayAgonistactivityathuman5-HT7expressedinHEK-293cellsassessedasincreaseincAMPlevelafter45minsbyHTRFassay,ChEMBL,346,6,0,2,4.0,O=C1Cc2ccccc2N1CC/C=C/CCN1CCc2ccccc2C1,10.1021/jm500880c
CHEMBL3321794,112948,0,None,-,1,Human,6.6,pEC50,=,6.6,Functional,Agonistactivityathuman5-HT7expressedinHEK-293cellsassessedasincreaseincAMPlevelafter45minsbyHTRFassayAgonistactivityathuman5-HT7expressedinHEK-293cellsassessedasincreaseincAMPlevelafter45minsbyHTRFassay,ChEMBL,346,6,0,2,4.0,O=C1Cc2ccccc2N1CC/C=C/CCN1CCc2ccccc2C1,10.1021/jm500880c
11282296,142650,0,None,-,1,Human,5.6,pEC50,=,5.6,Functional,Activityat5HT7receptorassessedasrelaxationofsubstanceP-inducedcontractionofDunkin-HartleyguineapigileumActivityat5HT7receptorassessedasrelaxationofsubstanceP-inducedcontractionofDunkin-Hartleyguineapigileum,ChEMBL,447,9,1,4,4.8,CC(=O)c1ccccc1N1CCN(CCCCCC(=O)NC2CCCc3ccccc32)CC1,10.1021/jm049702f
CHEMBL389718,142650,0,None,-,1,Human,5.6,pEC50,=,5.6,Functional,Activityat5HT7receptorassessedasrelaxationofsubstanceP-inducedcontractionofDunkin-HartleyguineapigileumActivityat5HT7receptorassessedasrelaxationofsubstanceP-inducedcontractionofDunkin-Hartleyguineapigileum,ChEMBL,447,9,1,4,4.8,CC(=O)c1ccccc1N1CCN(CCCCCC(=O)NC2CCCc3ccccc32)CC1,10.1021/jm049702f
11224758,2299,2,None,-,1,Human,5.6,pEC50,=,5.6,Functional,Activityat5HT7receptorassessedasrelaxationofsubstanceP-inducedcontractionofDunkin-HartleyguineapigileumActivityat5HT7receptorassessedasrelaxationofsubstanceP-inducedcontractionofDunkin-Hartleyguineapigileum,ChEMBL,451,9,1,4,5.3,CSc1ccccc1N1CCN(CC1)CCCCCC(=O)NC1CCCc2c1cccc2,10.1021/jm049702f
8435,2299,2,None,-,1,Human,5.6,pEC50,=,5.6,Functional,Activityat5HT7receptorassessedasrelaxationofsubstanceP-inducedcontractionofDunkin-HartleyguineapigileumActivityat5HT7receptorassessedasrelaxationofsubstanceP-inducedcontractionofDunkin-Hartleyguineapigileum,ChEMBL,451,9,1,4,5.3,CSc1ccccc1N1CCN(CC1)CCCCCC(=O)NC1CCCc2c1cccc2,10.1021/jm049702f
CHEMBL225284,2299,2,None,-,1,Human,5.6,pEC50,=,5.6,Functional,Activityat5HT7receptorassessedasrelaxationofsubstanceP-inducedcontractionofDunkin-HartleyguineapigileumActivityat5HT7receptorassessedasrelaxationofsubstanceP-inducedcontractionofDunkin-Hartleyguineapigileum,ChEMBL,451,9,1,4,5.3,CSc1ccccc1N1CCN(CC1)CCCCCC(=O)NC1CCCc2c1cccc2,10.1021/jm049702f
5,139,62,None,-6,27,Human,8.4,pEC50,=,8.4,Functional,Agonistactivityathuman5-HT7AreceptorexpressedinHEKcellmembranesincubatedfor20minsbycAMPfunctionalassayAgonistactivityathuman5-HT7AreceptorexpressedinHEKcellmembranesincubatedfor20minsbycAMPfunctionalassay,ChEMBL,176,2,3,2,1.4,NCCc1c[nH]c2c1cc(O)cc2,10.1016/j.ejmech.2021.113243
5202,139,62,None,-6,27,Human,8.4,pEC50,=,8.4,Functional,Agonistactivityathuman5-HT7AreceptorexpressedinHEKcellmembranesincubatedfor20minsbycAMPfunctionalassayAgonistactivityathuman5-HT7AreceptorexpressedinHEKcellmembranesincubatedfor20minsbycAMPfunctionalassay,ChEMBL,176,2,3,2,1.4,NCCc1c[nH]c2c1cc(O)cc2,10.1016/j.ejmech.2021.113243
CHEMBL39,139,62,None,-6,27,Human,8.4,pEC50,=,8.4,Functional,Agonistactivityathuman5-HT7AreceptorexpressedinHEKcellmembranesincubatedfor20minsbycAMPfunctionalassayAgonistactivityathuman5-HT7AreceptorexpressedinHEKcellmembranesincubatedfor20minsbycAMPfunctionalassay,ChEMBL,176,2,3,2,1.4,NCCc1c[nH]c2c1cc(O)cc2,10.1016/j.ejmech.2021.113243
DB08839,139,62,None,-6,27,Human,8.4,pEC50,=,8.4,Functional,Agonistactivityathuman5-HT7AreceptorexpressedinHEKcellmembranesincubatedfor20minsbycAMPfunctionalassayAgonistactivityathuman5-HT7AreceptorexpressedinHEKcellmembranesincubatedfor20minsbycAMPfunctionalassay,ChEMBL,176,2,3,2,1.4,NCCc1c[nH]c2c1cc(O)cc2,10.1016/j.ejmech.2021.113243
42625440,170096,0,None,-,1,Human,6.5,pEC50,=,6.5,Functional,Agonistactivityathumanrecombinant5HT7receptorexpressedinCHOK1cellsassessedasincreaseincAMPlevelsbyHTRFassayAgonistactivityathumanrecombinant5HT7receptorexpressedinCHOK1cellsassessedasincreaseincAMPlevelsbyHTRFassay,ChEMBL,320,5,0,2,3.4,O=C1Cc2ccccc2N1CCCCN1CCc2ccccc2C1,10.1021/jm8014553
CHEMBL445334,170096,0,None,-,1,Human,6.5,pEC50,=,6.5,Functional,Agonistactivityathumanrecombinant5HT7receptorexpressedinCHOK1cellsassessedasincreaseincAMPlevelsbyHTRFassayAgonistactivityathumanrecombinant5HT7receptorexpressedinCHOK1cellsassessedasincreaseincAMPlevelsbyHTRFassay,ChEMBL,320,5,0,2,3.4,O=C1Cc2ccccc2N1CCCCN1CCc2ccccc2C1,10.1021/jm8014553
92042877,148506,1,None,-,1,Human,5.5,pEC50,=,5.5,Functional,Agonistactivityathuman5-HT7RexpressedinHEK293cellsassessedasinductionofcAMPlevelstreatedfor10minsmeasuredafter30minsbyD2-dyebasedfluorescenceassayAgonistactivityathuman5-HT7RexpressedinHEK293cellsassessedasinductionofcAMPlevelstreatedfor10minsmeasuredafter30minsbyD2-dyebasedfluorescenceassay,ChEMBL,241,4,1,2,3.4,CNCc1ccc(C)c(-c2ccccc2OC)c1,10.1016/j.ejmech.2016.07.029
CHEMBL3943658,148506,1,None,-,1,Human,5.5,pEC50,=,5.5,Functional,Agonistactivityathuman5-HT7RexpressedinHEK293cellsassessedasinductionofcAMPlevelstreatedfor10minsmeasuredafter30minsbyD2-dyebasedfluorescenceassayAgonistactivityathuman5-HT7RexpressedinHEK293cellsassessedasinductionofcAMPlevelstreatedfor10minsmeasuredafter30minsbyD2-dyebasedfluorescenceassay,ChEMBL,241,4,1,2,3.4,CNCc1ccc(C)c(-c2ccccc2OC)c1,10.1016/j.ejmech.2016.07.029
92042877,148506,1,None,-,1,Human,5.5,pEC50,=,5.5,Functional,Agonistactivityathuman5-HT7RexpressedinHEK293cellsassessedasinductionofcAMPlevelstreatedfor10minsmeasuredafter30minsbyD2-dyebasedfluorescenceassayAgonistactivityathuman5-HT7RexpressedinHEK293cellsassessedasinductionofcAMPlevelstreatedfor10minsmeasuredafter30minsbyD2-dyebasedfluorescenceassay,ChEMBL,241,4,1,2,3.4,CNCc1ccc(C)c(-c2ccccc2OC)c1,10.1016/j.ejmech.2016.07.029
CHEMBL3943658,148506,1,None,-,1,Human,5.5,pEC50,=,5.5,Functional,Agonistactivityathuman5-HT7RexpressedinHEK293cellsassessedasinductionofcAMPlevelstreatedfor10minsmeasuredafter30minsbyD2-dyebasedfluorescenceassayAgonistactivityathuman5-HT7RexpressedinHEK293cellsassessedasinductionofcAMPlevelstreatedfor10minsmeasuredafter30minsbyD2-dyebasedfluorescenceassay,ChEMBL,241,4,1,2,3.4,CNCc1ccc(C)c(-c2ccccc2OC)c1,10.1016/j.ejmech.2016.07.029
135367857,163906,0,None,-,1,Human,7.4,pEC50,=,7.4,Functional,AgonistactivityattTAcontainingTCScleavagesite-fused5-HT7receptor(unknownorigin)expressedintTA-dependentluciferasereporter/TEV-fusedbeta-arrestin2expressingHTLAcellsassessedasinductionofbeta-arrestin2recruitmentafter22hrsbyTangoassayAgonistactivityattTAcontainingTCScleavagesite-fused5-HT7receptor(unknownorigin)expressedintTA-dependentluciferasereporter/TEV-fusedbeta-arrestin2expressingHTLAcellsassessedasinductionofbeta-arrestin2recruitmentafter22hrsbyTangoassay,ChEMBL,228,1,1,3,2.3,Cc1ccc(-c2noc3c2CCNCC3)cc1,10.1021/acs.jmedchem.8b00642
CHEMBL4215875,163906,0,None,-,1,Human,7.4,pEC50,=,7.4,Functional,AgonistactivityattTAcontainingTCScleavagesite-fused5-HT7receptor(unknownorigin)expressedintTA-dependentluciferasereporter/TEV-fusedbeta-arrestin2expressingHTLAcellsassessedasinductionofbeta-arrestin2recruitmentafter22hrsbyTangoassayAgonistactivityattTAcontainingTCScleavagesite-fused5-HT7receptor(unknownorigin)expressedintTA-dependentluciferasereporter/TEV-fusedbeta-arrestin2expressingHTLAcellsassessedasinductionofbeta-arrestin2recruitmentafter22hrsbyTangoassay,ChEMBL,228,1,1,3,2.3,Cc1ccc(-c2noc3c2CCNCC3)cc1,10.1021/acs.jmedchem.8b00642
