ChEMBL ID,Receptor,Species,Purchasable,No. records,Assay type,Min.,Average,Max.,Unit,Mol. weight,Rot. Bonds,H don,H acc,LogP,Smiles,,,,,
44271661,161100,0,None,1,3,Human,9.4,pEC50,=,9.4,Functional,"EffectiveconcentrationshowingagonisticactivitytowardsHumanalpha-1Badrenergicreceptor,expressedinrat1fibroblastcellswasdeterminedEffectiveconcentrationshowingagonisticactivitytowardsHumanalpha-1Badrenergicreceptor,expressedinrat1fibroblastcellswasdetermined",ChEMBL,233,4,2,5,0.9,COC(=O)c1ccccc1NCC1=NCCN1,10.1016/s0960-894x(03)00050-7
CHEMBL414185,161100,0,None,1,3,Human,9.4,pEC50,=,9.4,Functional,"EffectiveconcentrationshowingagonisticactivitytowardsHumanalpha-1Badrenergicreceptor,expressedinrat1fibroblastcellswasdeterminedEffectiveconcentrationshowingagonisticactivitytowardsHumanalpha-1Badrenergicreceptor,expressedinrat1fibroblastcellswasdetermined",ChEMBL,233,4,2,5,0.9,COC(=O)c1ccccc1NCC1=NCCN1,10.1016/s0960-894x(03)00050-7
44271661,161100,0,None,1,3,Human,9.4,pEC50,=,9.4,Functional,InvitroactivationofhumanAlpha-1Breceptorexpressedinrat-1fibroblastsviacalciummobilizationthroughtheGqcoupledPLCpathwayasfunctionalassayInvitroactivationofhumanAlpha-1Breceptorexpressedinrat-1fibroblastsviacalciummobilizationthroughtheGqcoupledPLCpathwayasfunctionalassay,ChEMBL,233,4,2,5,0.9,COC(=O)c1ccccc1NCC1=NCCN1,10.1016/s0960-894x(01)00822-8
CHEMBL414185,161100,0,None,1,3,Human,9.4,pEC50,=,9.4,Functional,InvitroactivationofhumanAlpha-1Breceptorexpressedinrat-1fibroblastsviacalciummobilizationthroughtheGqcoupledPLCpathwayasfunctionalassayInvitroactivationofhumanAlpha-1Breceptorexpressedinrat-1fibroblastsviacalciummobilizationthroughtheGqcoupledPLCpathwayasfunctionalassay,ChEMBL,233,4,2,5,0.9,COC(=O)c1ccccc1NCC1=NCCN1,10.1016/s0960-894x(01)00822-8
44271661,161100,0,None,1,3,Human,9.4,pEC50,=,9.4,Functional,Potencyagainstclonedhumanalpha1Badrenoceptorexpressedinrat-1fibroblasts.Potencyagainstclonedhumanalpha1Badrenoceptorexpressedinrat-1fibroblasts.,ChEMBL,233,4,2,5,0.9,COC(=O)c1ccccc1NCC1=NCCN1,10.1016/s0960-894x(01)00569-8
CHEMBL414185,161100,0,None,1,3,Human,9.4,pEC50,=,9.4,Functional,Potencyagainstclonedhumanalpha1Badrenoceptorexpressedinrat-1fibroblasts.Potencyagainstclonedhumanalpha1Badrenoceptorexpressedinrat-1fibroblasts.,ChEMBL,233,4,2,5,0.9,COC(=O)c1ccccc1NCC1=NCCN1,10.1016/s0960-894x(01)00569-8
10934575,200134,0,None,-3,5,Human,9.4,pEC50,=,9.4,Functional,AgonistpotencyatAlpha-1Badrenergicreceptorexpressedinrat-1fibroblastsAgonistpotencyatAlpha-1Badrenergicreceptorexpressedinrat-1fibroblasts,ChEMBL,235,4,2,4,2.1,CSc1ccc(C)cc1NCC1=NCCN1,10.1021/jm000542r
CHEMBL72441,200134,0,None,-3,5,Human,9.4,pEC50,=,9.4,Functional,AgonistpotencyatAlpha-1Badrenergicreceptorexpressedinrat-1fibroblastsAgonistpotencyatAlpha-1Badrenergicreceptorexpressedinrat-1fibroblasts,ChEMBL,235,4,2,4,2.1,CSc1ccc(C)cc1NCC1=NCCN1,10.1021/jm000542r
11109088,199833,0,None,-1,5,Human,9.3,pEC50,=,9.3,Functional,AgonistpotencyatAlpha-1Badrenergicreceptorexpressedinrat-1fibroblastsAgonistpotencyatAlpha-1Badrenergicreceptorexpressedinrat-1fibroblasts,ChEMBL,255,4,2,4,2.5,CSc1ccc(Cl)cc1NCC1=NCCN1,10.1021/jm000542r
CHEMBL70751,199833,0,None,-1,5,Human,9.3,pEC50,=,9.3,Functional,AgonistpotencyatAlpha-1Badrenergicreceptorexpressedinrat-1fibroblastsAgonistpotencyatAlpha-1Badrenergicreceptorexpressedinrat-1fibroblasts,ChEMBL,255,4,2,4,2.5,CSc1ccc(Cl)cc1NCC1=NCCN1,10.1021/jm000542r
2146,3022,57,None,-1,10,Human,9.1,pEC50,=,9.1,Functional,Intrinsicactivityathumanalpha1BadrenergicreceptorexpressedinCHOK1cellsco-expressingaequorinassessedascalciummobilizationmeasuredfor20secsinpresenceofcoelenterazineHbyluminescenceassayIntrinsicactivityathumanalpha1BadrenergicreceptorexpressedinCHOK1cellsco-expressingaequorinassessedascalciummobilizationmeasuredfor20secsinpresenceofcoelenterazineHbyluminescenceassay,ChEMBL,167,3,3,3,0.6,CNC[C@@H](c1cccc(c1)O)O,10.1016/j.bmc.2016.09.017
485,3022,57,None,-1,10,Human,9.1,pEC50,=,9.1,Functional,Intrinsicactivityathumanalpha1BadrenergicreceptorexpressedinCHOK1cellsco-expressingaequorinassessedascalciummobilizationmeasuredfor20secsinpresenceofcoelenterazineHbyluminescenceassayIntrinsicactivityathumanalpha1BadrenergicreceptorexpressedinCHOK1cellsco-expressingaequorinassessedascalciummobilizationmeasuredfor20secsinpresenceofcoelenterazineHbyluminescenceassay,ChEMBL,167,3,3,3,0.6,CNC[C@@H](c1cccc(c1)O)O,10.1016/j.bmc.2016.09.017
6041,3022,57,None,-1,10,Human,9.1,pEC50,=,9.1,Functional,Intrinsicactivityathumanalpha1BadrenergicreceptorexpressedinCHOK1cellsco-expressingaequorinassessedascalciummobilizationmeasuredfor20secsinpresenceofcoelenterazineHbyluminescenceassayIntrinsicactivityathumanalpha1BadrenergicreceptorexpressedinCHOK1cellsco-expressingaequorinassessedascalciummobilizationmeasuredfor20secsinpresenceofcoelenterazineHbyluminescenceassay,ChEMBL,167,3,3,3,0.6,CNC[C@@H](c1cccc(c1)O)O,10.1016/j.bmc.2016.09.017
CHEMBL1215,3022,57,None,-1,10,Human,9.1,pEC50,=,9.1,Functional,Intrinsicactivityathumanalpha1BadrenergicreceptorexpressedinCHOK1cellsco-expressingaequorinassessedascalciummobilizationmeasuredfor20secsinpresenceofcoelenterazineHbyluminescenceassayIntrinsicactivityathumanalpha1BadrenergicreceptorexpressedinCHOK1cellsco-expressingaequorinassessedascalciummobilizationmeasuredfor20secsinpresenceofcoelenterazineHbyluminescenceassay,ChEMBL,167,3,3,3,0.6,CNC[C@@H](c1cccc(c1)O)O,10.1016/j.bmc.2016.09.017
DB00388,3022,57,None,-1,10,Human,9.1,pEC50,=,9.1,Functional,Intrinsicactivityathumanalpha1BadrenergicreceptorexpressedinCHOK1cellsco-expressingaequorinassessedascalciummobilizationmeasuredfor20secsinpresenceofcoelenterazineHbyluminescenceassayIntrinsicactivityathumanalpha1BadrenergicreceptorexpressedinCHOK1cellsco-expressingaequorinassessedascalciummobilizationmeasuredfor20secsinpresenceofcoelenterazineHbyluminescenceassay,ChEMBL,167,3,3,3,0.6,CNC[C@@H](c1cccc(c1)O)O,10.1016/j.bmc.2016.09.017
44362195,120460,0,None,-2,3,Human,9.0,pEC50,=,9,Functional,"Activationofrecombinanthumanadrenergic,alpha-1Breceptorexpressedinrat-1fibroblastsdeterminedviacalciummobilizationthroughGqcoupledPLCpathwayActivationofrecombinanthumanadrenergic,alpha-1Breceptorexpressedinrat-1fibroblastsdeterminedviacalciummobilizationthroughGqcoupledPLCpathway",ChEMBL,241,4,2,3,2.1,c1c[nH]c(-c2ccccc2OCC2=NCCN2)c1,10.1016/s0960-894x(01)00764-8
CHEMBL357129,120460,0,None,-2,3,Human,9.0,pEC50,=,9,Functional,"Activationofrecombinanthumanadrenergic,alpha-1Breceptorexpressedinrat-1fibroblastsdeterminedviacalciummobilizationthroughGqcoupledPLCpathwayActivationofrecombinanthumanadrenergic,alpha-1Breceptorexpressedinrat-1fibroblastsdeterminedviacalciummobilizationthroughGqcoupledPLCpathway",ChEMBL,241,4,2,3,2.1,c1c[nH]c(-c2ccccc2OCC2=NCCN2)c1,10.1016/s0960-894x(01)00764-8
10198532,203313,0,None,-1,3,Human,8.8,pEC50,=,8.8,Functional,Potencyagainstclonedhumanalpha1Badrenoceptorexpressedinrat-1fibroblasts.Potencyagainstclonedhumanalpha1Badrenoceptorexpressedinrat-1fibroblasts.,ChEMBL,232,4,3,4,0.5,CNC(=O)c1ccccc1NCC1=NCCN1,10.1016/s0960-894x(01)00569-8
CHEMBL95523,203313,0,None,-1,3,Human,8.8,pEC50,=,8.8,Functional,Potencyagainstclonedhumanalpha1Badrenoceptorexpressedinrat-1fibroblasts.Potencyagainstclonedhumanalpha1Badrenoceptorexpressedinrat-1fibroblasts.,ChEMBL,232,4,3,4,0.5,CNC(=O)c1ccccc1NCC1=NCCN1,10.1016/s0960-894x(01)00569-8
22493352,47967,0,None,-4,3,Human,8.8,pEC50,=,8.8,Functional,InvitroactivationofhumanAlpha-1Breceptorexpressedinrat-1fibroblastsviacalciummobilizationthroughtheGqcoupledPLCpathwayasfunctionalassayInvitroactivationofhumanAlpha-1Breceptorexpressedinrat-1fibroblastsviacalciummobilizationthroughtheGqcoupledPLCpathwayasfunctionalassay,ChEMBL,242,4,2,5,1.8,c1ccc(-c2ncco2)c(NCC2=NCCN2)c1,10.1016/s0960-894x(01)00822-8
CHEMBL155326,47967,0,None,-4,3,Human,8.8,pEC50,=,8.8,Functional,InvitroactivationofhumanAlpha-1Breceptorexpressedinrat-1fibroblastsviacalciummobilizationthroughtheGqcoupledPLCpathwayasfunctionalassayInvitroactivationofhumanAlpha-1Breceptorexpressedinrat-1fibroblastsviacalciummobilizationthroughtheGqcoupledPLCpathwayasfunctionalassay,ChEMBL,242,4,2,5,1.8,c1ccc(-c2ncco2)c(NCC2=NCCN2)c1,10.1016/s0960-894x(01)00822-8
